"Geographic code","Province / territory, english","Province / territory, french","Geographic code, Province / territory","Geographic code, Census division","Population, 2016","Incompletely enumerated Indian reserves and Indian settlements, 2016","Total private dwellings, 2016","Private dwellings occupied by usual residents, 2016","Land area in square kilometres, 2016","Population density per square kilometre, 2016",
"24560011","Quebec","Québec",24,2456,5897,F,2694,2643,26.01,226.7
"24560012","Quebec","Québec",24,2456,8031,F,3072,3025,7.96,1009.2
"24560013","Quebec","Québec",24,2456,8292,F,4492,3622,294.42,28.2
"24560014","Quebec","Québec",24,2456,7089,F,3263,3001,187.99,37.7
"24560015","Quebec","Québec",24,2456,6655,F,3645,3426,2.83,2353.9
"24560016","Quebec","Québec",24,2456,6172,F,2390,2359,5.08,1215.1
"24570001","Quebec","Québec",24,2457,7891,F,3436,3274,276.39,28.5
"24570002","Quebec","Québec",24,2457,2619,F,997,972,39.41,66.5
"24570003","Quebec","Québec",24,2457,13138,F,5159,5060,20.30,647.3
"24570004","Quebec","Québec",24,2457,9197,F,3976,3908,15.65,587.8
"24570005","Quebec","Québec",24,2457,9388,F,3726,3591,28.55,328.9
"24570006","Quebec","Québec",24,2457,3107,F,1365,1315,72.41,42.9
"24570007","Quebec","Québec",24,2457,9320,F,4114,4038,4.11,2269.2
"24570008","Quebec","Québec",24,2457,5692,F,2168,2151,20.21,281.6
"24570009","Quebec","Québec",24,2457,8421,F,3301,3255,5.37,1567.1
"24570010","Quebec","Québec",24,2457,5698,F,2332,2285,3.12,1827.5
"24570011","Quebec","Québec",24,2457,5683,F,2310,2282,3.08,1846.6
"24570012","Quebec","Québec",24,2457,5684,F,1969,1958,12.60,451.0
"24570013","Quebec","Québec",24,2457,8617,F,3198,3058,54.52,158.1
"24570014","Quebec","Québec",24,2457,10290,F,4743,4514,4.86,2118.1
"24570015","Quebec","Québec",24,2457,10324,F,3770,3736,4.13,2500.0
"24570016","Quebec","Québec",24,2457,845,F,374,355,7.75,109.0
"24570017","Quebec","Québec",24,2457,8506,F,3033,2996,16.14,526.9
"24580005","Quebec","Québec",24,2458,5931,F,2292,2252,20.15,294.4
"24580007","Quebec","Québec",24,2458,9287,F,4347,4229,8.74,1062.4
"24580008","Quebec","Québec",24,2458,8512,F,3642,3575,4.73,1797.8
"24580009","Quebec","Québec",24,2458,8985,F,3114,3077,11.14,806.7
"24580010","Quebec","Québec",24,2458,9240,F,4072,3922,5.10,1813.5
"24580011","Quebec","Québec",24,2458,8474,F,3563,3467,18.67,454.0
"24580012","Quebec","Québec",24,2458,5124,F,2009,1992,7.90,648.3
"24580013","Quebec","Québec",24,2458,6354,F,3003,2922,3.95,1609.3
"24580014","Quebec","Québec",24,2458,7727,F,2854,2768,2.64,2928.6
"24580015","Quebec","Québec",24,2458,5978,F,2814,2707,1.49,4016.7
"24580016","Quebec","Québec",24,2458,7563,F,3885,3614,2.39,3165.5
"24580017","Quebec","Québec",24,2458,9168,F,4734,4388,1.52,6046.3
"24580018","Quebec","Québec",24,2458,8576,F,4404,3998,1.47,5842.4
"24580019","Quebec","Québec",24,2458,8145,F,4562,4255,1.72,4743.5
"24580020","Quebec","Québec",24,2458,10864,F,6406,5897,2.65,4098.8
"24580021","Quebec","Québec",24,2458,5687,F,2558,2354,1.01,5613.5
"24580022","Quebec","Québec",24,2458,7275,F,2612,2581,10.07,722.4
"24580023","Quebec","Québec",24,2458,5621,F,2290,2225,1.43,3939.3
"24580024","Quebec","Québec",24,2458,8015,F,3763,3596,1.82,4401.2
"24580025","Quebec","Québec",24,2458,8311,F,4298,4019,1.33,6271.5
"24580026","Quebec","Québec",24,2458,6661,F,2743,2616,2.08,3205.0
"24580027","Quebec","Québec",24,2458,7102,F,3784,3537,1.15,6171.9
"24580028","Quebec","Québec",24,2458,12821,F,5080,5022,3.76,3407.2
"24580029","Quebec","Québec",24,2458,6296,F,3079,2882,1.72,3659.8
"24580030","Quebec","Québec",24,2458,7026,F,3932,3625,2.21,3172.7
"24580031","Quebec","Québec",24,2458,11449,F,5115,5025,10.46,1094.7
"24580032","Quebec","Québec",24,2458,13743,F,5233,5163,15.29,898.8
"24580033","Quebec","Québec",24,2458,6401,F,3256,3116,1.53,4187.8
"24580034","Quebec","Québec",24,2458,5284,F,2181,2101,2.01,2633.7
"24580035","Quebec","Québec",24,2458,5596,F,2298,2246,1.60,3504.3
"24580036","Quebec","Québec",24,2458,9682,F,4365,4102,2.41,4009.8
"24580037","Quebec","Québec",24,2458,9718,F,4914,4501,3.32,2930.8
"24580038","Quebec","Québec",24,2458,6335,F,2474,2424,1.66,3813.7
"24580039","Quebec","Québec",24,2458,8608,F,3421,3357,2.71,3175.6
"24580040","Quebec","Québec",24,2458,9537,F,5177,4823,2.40,3975.1
"24580044","Quebec","Québec",24,2458,6859,F,3351,3212,2.27,3025.7
"24580046","Quebec","Québec",24,2458,8869,F,3832,3730,11.21,791.5
"24580047","Quebec","Québec",24,2458,5474,F,2262,2215,1.75,3126.6
"24580048","Quebec","Québec",24,2458,8064,F,3184,3098,2.67,3021.1
"24580049","Quebec","Québec",24,2458,10063,F,4004,3816,14.38,700.0
"24580050","Quebec","Québec",24,2458,7917,F,3213,3158,2.08,3815.4
"24580052","Quebec","Québec",24,2458,6092,F,2315,2256,2.01,3036.7
"24580055","Quebec","Québec",24,2458,17923,F,7283,7214,17.15,1044.8
"24580056","Quebec","Québec",24,2458,10463,F,4587,4498,8.64,1211.6
"24580057","Quebec","Québec",24,2458,13285,F,5264,5176,44.71,297.1
"24580058","Quebec","Québec",24,2458,7457,F,2442,2417,2.35,3178.5
"24580059","Quebec","Québec",24,2458,9119,F,3535,3469,2.72,3349.5
"24580062","Quebec","Québec",24,2458,11848,F,4721,4598,3.05,3881.5
"24580063","Quebec","Québec",24,2458,10818,F,4741,4500,3.02,3578.2
"24590001","Quebec","Québec",24,2459,7887,F,3688,3543,61.51,128.2
"24590002","Quebec","Québec",24,2459,5835,F,2440,2391,72.57,80.4
"24590003","Quebec","Québec",24,2459,523,F,221,215,32.21,16.2
"24590004","Quebec","Québec",24,2459,12692,F,4855,4746,19.60,647.4
"24590005","Quebec","Québec",24,2459,8565,F,3460,3415,74.80,114.5
"24590006","Quebec","Québec",24,2459,6067,F,2397,2351,13.87,437.4
"24590007","Quebec","Québec",24,2459,6100,F,2275,2205,22.94,266.0
"24590008","Quebec","Québec",24,2459,12664,F,4865,4821,32.60,388.5
"24590009","Quebec","Québec",24,2459,9882,F,3438,3414,5.70,1734.2
"24590010","Quebec","Québec",24,2459,7335,F,2893,2841,10.24,716.6
"24600001","Quebec","Québec",24,2460,7895,F,2889,2836,32.86,240.2
"24600002","Quebec","Québec",24,2460,9286,F,3534,3465,64.11,144.8
"24600003","Quebec","Québec",24,2460,3439,F,1494,1435,36.36,94.6
"24600004","Quebec","Québec",24,2460,3200,F,1324,1232,54.58,58.6
"24600005","Quebec","Québec",24,2460,5493,F,2240,2166,2.30,2387.4
"24600006","Quebec","Québec",24,2460,5248,F,2509,2435,2.02,2599.4
"24600007","Quebec","Québec",24,2460,7686,F,3073,3029,21.50,357.5
"24600008","Quebec","Québec",24,2460,11367,F,4419,4375,3.51,3241.4
"24600010","Quebec","Québec",24,2460,8429,F,2761,2740,2.68,3149.1
"24600011","Quebec","Québec",24,2460,8771,F,3404,3350,2.65,3308.8
"24600012","Quebec","Québec",24,2460,8139,F,2820,2788,3.42,2379.3
"24600013","Quebec","Québec",24,2460,7631,F,3569,3513,3.35,2275.8
"24600014","Quebec","Québec",24,2460,7819,F,2832,2819,2.37,3304.3
"24600015","Quebec","Québec",24,2460,5908,F,2503,2455,13.05,452.7
"24600016","Quebec","Québec",24,2460,6141,F,2590,2548,2.28,2688.5
"24600017","Quebec","Québec",24,2460,6385,F,2549,2509,2.64,2417.4
"24600018","Quebec","Québec",24,2460,5913,F,2962,2878,2.19,2706.2
"24600019","Quebec","Québec",24,2460,6009,F,3356,3195,3.78,1588.4
"24610001","Quebec","Québec",24,2461,9628,F,4306,4052,179.69,53.6
"24610002","Quebec","Québec",24,2461,3249,F,1419,1378,94.80,34.3
"24610003","Quebec","Québec",24,2461,9273,F,4396,4251,18.20,509.4
"24610004","Quebec","Québec",24,2461,13791,F,6222,6053,18.52,744.8
"24610005","Quebec","Québec",24,2461,10626,F,5443,5152,9.90,1073.3
"24610006","Quebec","Québec",24,2461,4234,F,1852,1795,34.83,121.6
"24610007","Quebec","Québec",24,2461,9858,F,4842,4626,13.07,754.3
"24610008","Quebec","Québec",24,2461,5891,F,2489,2396,49.11,120.0
"24620001","Quebec","Québec",24,2462,9435,F,8663,4629,7981.22,1.2
"24620002","Quebec","Québec",24,2462,2060,F,416,375,7.97,258.4
"24620003","Quebec","Québec",24,2462,5721,F,6712,2956,651.30,8.8
"24620004","Quebec","Québec",24,2462,6405,F,3921,2963,192.41,33.3
"24620005","Quebec","Québec",24,2462,6305,F,2871,2693,88.25,71.4
"24620006","Quebec","Québec",24,2462,9452,F,7592,4655,420.76,22.5
"24620007","Quebec","Québec",24,2462,11057,F,5683,4868,186.27,59.4
"24630001","Quebec","Québec",24,2463,7123,F,3136,3002,151.77,46.9
"24630002","Quebec","Québec",24,2463,9953,F,4522,4180,99.61,99.9
"24630003","Quebec","Québec",24,2463,8688,F,3644,3510,197.64,44.0
"24630004","Quebec","Québec",24,2463,6046,F,3617,2833,143.63,42.1
"24632000","Quebec","Québec",24,2463,20786,F,8376,8083,118.36,175.6
"24640001","Quebec","Québec",24,2464,8746,F,3420,3347,59.35,147.4
"24640002","Quebec","Québec",24,2464,9315,F,3387,3313,33.34,279.4
"24640003","Quebec","Québec",24,2464,15732,F,5908,5835,6.93,2269.6
"24640004","Quebec","Québec",24,2464,5795,F,2154,2087,26.12,221.9
"24640005","Quebec","Québec",24,2464,8919,F,3458,3380,17.11,521.4
"24640006","Quebec","Québec",24,2464,6791,F,2518,2461,2.74,2477.1
"24640007","Quebec","Québec",24,2464,8986,F,4042,3892,8.62,1043.1
"24640008","Quebec","Québec",24,2464,7433,F,2798,2739,5.99,1241.3
"24640009","Quebec","Québec",24,2464,8135,F,2925,2856,3.65,2228.1
"24640010","Quebec","Québec",24,2464,9175,F,3169,3137,13.41,684.2
"24640011","Quebec","Québec",24,2464,8883,F,3523,3476,23.09,384.8
"24640012","Quebec","Québec",24,2464,8531,F,3364,3320,7.71,1105.8
"24640013","Quebec","Québec",24,2464,5468,F,2023,1999,3.97,1377.8
"24640014","Quebec","Québec",24,2464,5773,F,2112,2094,1.99,2900.7
"24640015","Quebec","Québec",24,2464,12052,F,6048,5845,4.43,2718.8
"24640016","Quebec","Québec",24,2464,9432,F,3531,3520,4.89,1927.5
"24640017","Quebec","Québec",24,2464,8797,F,3013,2953,21.97,400.4
"24640018","Quebec","Québec",24,2464,10304,F,3551,3447,15.82,651.3
"24650001","Quebec","Québec",24,2465,11022,F,4127,3990,34.10,323.2
"24650002","Quebec","Québec",24,2465,7541,F,2584,2549,2.00,3776.5
"24650003","Quebec","Québec",24,2465,9183,F,3382,3314,20.29,452.6
"24650004","Quebec","Québec",24,2465,7174,F,2603,2521,10.59,677.7
"24650005","Quebec","Québec",24,2465,7772,F,2600,2535,25.02,310.7
"24650006","Quebec","Québec",24,2465,14046,F,5094,5004,7.48,1879.1
"24650007","Quebec","Québec",24,2465,6850,F,2987,2735,5.14,1333.3
"24650008","Quebec","Québec",24,2465,7167,F,2623,2603,2.07,3455.8
"24650009","Quebec","Québec",24,2465,8477,F,3636,3524,2.57,3304.5
"24650010","Quebec","Québec",24,2465,5503,F,2187,2133,1.41,3898.4
"24650011","Quebec","Québec",24,2465,7175,F,3075,3012,1.90,3780.1
"24650012","Quebec","Québec",24,2465,5498,F,1818,1812,2.00,2744.3
"24650013","Quebec","Québec",24,2465,5970,F,1854,1831,4.21,1419.4
"24650014","Quebec","Québec",24,2465,8167,F,2519,2501,7.13,1146.2
"24650015","Quebec","Québec",24,2465,5186,F,1931,1918,2.21,2346.2
"24650016","Quebec","Québec",24,2465,6572,F,2621,2549,2.43,2700.2
"24650017","Quebec","Québec",24,2465,7129,F,2693,2638,2.39,2979.4
"24650018","Quebec","Québec",24,2465,9771,F,3971,3882,3.51,2781.3
"24650019","Quebec","Québec",24,2465,5236,F,2070,2043,1.63,3205.0
"24650020","Quebec","Québec",24,2465,7369,F,3142,3041,9.63,765.1
"24650021","Quebec","Québec",24,2465,7262,F,3191,3045,2.23,3253.3
"24650022","Quebec","Québec",24,2465,10099,F,3342,3324,2.25,4484.5
"24650023","Quebec","Québec",24,2465,9202,F,4094,4009,3.00,3062.9
"24650024","Quebec","Québec",24,2465,7458,F,2763,2741,2.37,3147.0
"24650025","Quebec","Québec",24,2465,8117,F,3034,2980,5.75,1411.6
"24650026","Quebec","Québec",24,2465,8496,F,3575,3386,1.85,4584.5
"24650027","Quebec","Québec",24,2465,5511,F,2592,2541,0.92,6010.5
"24650028","Quebec","Québec",24,2465,7479,F,2939,2920,2.15,3480.9
"24650029","Quebec","Québec",24,2465,6416,F,2781,2668,1.13,5693.5
"24650030","Quebec","Québec",24,2465,12318,F,5695,5442,6.79,1813.7
"24650031","Quebec","Québec",24,2465,9500,F,3671,3632,3.44,2764.1
"24650032","Quebec","Québec",24,2465,6331,F,3168,3003,0.82,7693.5
"24650033","Quebec","Québec",24,2465,12738,F,5720,5458,4.90,2598.3
"24650034","Quebec","Québec",24,2465,8489,F,3824,3659,1.36,6244.2
"24650035","Quebec","Québec",24,2465,7658,F,2458,2421,5.06,1512.0
"24650036","Quebec","Québec",24,2465,8486,F,2903,2873,5.58,1520.9
"24650037","Quebec","Québec",24,2465,5563,F,2538,2436,1.55,3589.5
"24650038","Quebec","Québec",24,2465,7212,F,2316,2295,2.05,3519.9
"24650039","Quebec","Québec",24,2465,6415,F,2666,2331,1.53,4199.9
"24650040","Quebec","Québec",24,2465,6389,F,2314,2247,2.16,2960.3
"24650041","Quebec","Québec",24,2465,7313,F,3436,3262,1.13,6491.8
"24650042","Quebec","Québec",24,2465,7171,F,2518,2472,6.15,1165.5
"24650043","Quebec","Québec",24,2465,11127,F,4293,4122,2.65,4199.2
"24650044","Quebec","Québec",24,2465,8563,F,3240,3054,1.50,5726.6
"24650045","Quebec","Québec",24,2465,8847,F,3538,3314,1.65,5355.7
"24650046","Quebec","Québec",24,2465,10427,F,5639,5052,1.92,5418.3
"24650047","Quebec","Québec",24,2465,8884,F,3093,3022,9.61,924.6
"24650048","Quebec","Québec",24,2465,9937,F,3908,3792,5.99,1658.6
"24650049","Quebec","Québec",24,2465,8065,F,3013,2929,2.76,2925.3
"24650050","Quebec","Québec",24,2465,6656,F,2536,2489,2.48,2680.5
"24650051","Quebec","Québec",24,2465,9378,F,3158,3128,2.76,3402.9
"24650052","Quebec","Québec",24,2465,12678,F,4213,4146,4.04,3137.7
"24660001","Quebec","Québec",24,2466,7114,F,3190,3145,1.88,3774.8
"24660002","Quebec","Québec",24,2466,7347,F,2572,2552,10.45,703.0
"24660003","Quebec","Québec",24,2466,8160,F,3768,3586,6.75,1208.2
"24660004","Quebec","Québec",24,2466,9203,F,3631,3547,1.98,4640.0
"24660005","Quebec","Québec",24,2466,6465,F,3154,3019,1.16,5563.7
"24660006","Quebec","Québec",24,2466,9153,F,2869,2836,4.18,2188.8
"24660007","Quebec","Québec",24,2466,9238,F,4093,3971,2.02,4571.9
"24660008","Quebec","Québec",24,2466,6889,F,2538,2445,2.83,2430.9
"24660009","Quebec","Québec",24,2466,7022,F,3370,3220,1.60,4389.0
"24660010","Quebec","Québec",24,2466,3850,F,1856,1734,12.24,314.5
"24660011","Quebec","Québec",24,2466,8197,F,3146,3067,1.71,4789.6
"24660012","Quebec","Québec",24,2466,5738,F,2283,2227,1.80,3188.5
"24660013","Quebec","Québec",24,2466,4910,F,1804,1757,1.11,4416.7
"24660014","Quebec","Québec",24,2466,5381,F,2059,1982,0.90,6002.2
"24660015","Quebec","Québec",24,2466,7448,F,3459,3372,7.94,938.3
"24660016","Quebec","Québec",24,2466,5100,F,2450,2357,2.22,2296.7
"24660017","Quebec","Québec",24,2466,8779,F,3768,3579,1.80,4889.4
"24660018","Quebec","Québec",24,2466,6826,F,2799,2735,1.84,3703.1
"24660019","Quebec","Québec",24,2466,9214,F,5103,4683,1.42,6506.6
"24660020","Quebec","Québec",24,2466,9855,F,4191,3962,1.25,7902.3
"24660021","Quebec","Québec",24,2466,9549,F,4807,4540,1.19,8037.2
"24660022","Quebec","Québec",24,2466,7557,F,3196,3061,1.21,6248.6
"24660023","Quebec","Québec",24,2466,7933,F,3577,3231,0.74,10651.2
"24660024","Quebec","Québec",24,2466,7418,F,3197,3067,0.96,7745.6
"24660025","Quebec","Québec",24,2466,5293,F,2183,2096,1.04,5068.0
"24660026","Quebec","Québec",24,2466,6822,F,2811,2701,1.17,5818.3
"24660027","Quebec","Québec",24,2466,7198,F,3356,2988,0.73,9888.7
"24660028","Quebec","Québec",24,2466,5460,F,2259,2153,0.90,6035.8
"24660029","Quebec","Québec",24,2466,7358,F,3318,3097,1.65,4470.2
"24660030","Quebec","Québec",24,2466,5682,F,2946,2809,1.09,5210.5
"24660031","Quebec","Québec",24,2466,7483,F,3735,3458,1.27,5887.5
"24660032","Quebec","Québec",24,2466,12329,F,6269,6079,1.93,6397.0
"24660033","Quebec","Québec",24,2466,6905,F,2733,2644,2.16,3194.4
"24660034","Quebec","Québec",24,2466,5911,F,2491,2355,1.03,5735.5
"24660035","Quebec","Québec",24,2466,6171,F,3115,2875,1.69,3647.6
"24660036","Quebec","Québec",24,2466,9278,F,4096,3877,2.46,3775.4
"24660037","Quebec","Québec",24,2466,6622,F,2898,2826,1.25,5301.8
"24660038","Quebec","Québec",24,2466,7405,F,3422,3260,1.16,6380.9
"24660039","Quebec","Québec",24,2466,11591,F,6178,5721,6.08,1905.9
"24660040","Quebec","Québec",24,2466,10368,F,4887,4602,1.48,7013.5
"24660041","Quebec","Québec",24,2466,8072,F,3386,3270,1.15,6995.4
"24660042","Quebec","Québec",24,2466,5541,F,2357,2183,0.56,9814.0
"24660043","Quebec","Québec",24,2466,8470,F,3108,3003,1.52,5562.5
"24660044","Quebec","Québec",24,2466,6617,F,2554,2429,0.70,9494.9
"24660045","Quebec","Québec",24,2466,6609,F,2801,2586,0.75,8757.1
"24660046","Quebec","Québec",24,2466,6536,F,3545,3331,0.63,10307.5
"24660047","Quebec","Québec",24,2466,11009,F,4467,4297,1.60,6897.4
"24660048","Quebec","Québec",24,2466,10225,F,4372,4052,1.31,7826.9
"24660049","Quebec","Québec",24,2466,8765,F,4833,4514,2.41,3637.2
"24660050","Quebec","Québec",24,2466,9252,F,5057,4642,1.02,9100.0
"24660051","Quebec","Québec",24,2466,7750,F,3461,3290,0.75,10352.7
"24660052","Quebec","Québec",24,2466,7624,F,4079,3881,1.59,4782.3
"24660053","Quebec","Québec",24,2466,6689,F,2945,2820,1.15,5793.3
"24660054","Quebec","Québec",24,2466,8971,F,4841,4422,1.00,8963.8
"24660055","Quebec","Québec",24,2466,7604,F,3193,2947,0.98,7756.8
"24660056","Quebec","Québec",24,2466,7398,F,3165,2884,0.99,7467.4
"24660057","Quebec","Québec",24,2466,5969,F,2545,2321,0.37,16106.3
"24660058","Quebec","Québec",24,2466,9110,F,3909,3619,1.92,4735.7
"24660059","Quebec","Québec",24,2466,9682,F,3677,3459,1.73,5610.5
"24660060","Quebec","Québec",24,2466,7545,F,4302,4090,0.90,8375.0
"24660061","Quebec","Québec",24,2466,12220,F,6444,6059,1.18,10362.1
"24660062","Quebec","Québec",24,2466,9662,F,5385,5107,2.21,4381.3
"24660063","Quebec","Québec",24,2466,5112,F,2726,2529,0.86,5954.6
"24660064","Quebec","Québec",24,2466,7505,F,3516,3279,1.07,7000.9
"24660065","Quebec","Québec",24,2466,7025,F,3634,3353,1.10,6385.2
"24660066","Quebec","Québec",24,2466,6485,F,3890,3619,0.93,7010.1
"24660067","Quebec","Québec",24,2466,11342,F,6095,5716,1.55,7304.7
"24660068","Quebec","Québec",24,2466,8297,F,3517,3182,2.60,3193.6
"24660069","Quebec","Québec",24,2466,5258,F,2458,2275,0.33,16148.6
"24660070","Quebec","Québec",24,2466,8160,F,4597,4296,0.61,13329.0
"24660071","Quebec","Québec",24,2466,8457,F,4322,4036,1.07,7876.5
"24660072","Quebec","Québec",24,2466,9469,F,5689,5317,0.96,9866.6
"24660073","Quebec","Québec",24,2466,6545,F,2925,2767,0.71,9197.6
"24660074","Quebec","Québec",24,2466,9324,F,5439,5084,0.65,14327.0
"24660075","Quebec","Québec",24,2466,9007,F,5619,4894,0.72,12473.3
"24660076","Quebec","Québec",24,2466,8370,F,4774,4363,1.25,6706.7
"24660077","Quebec","Québec",24,2466,8711,F,4367,4108,1.13,7680.3
"24660078","Quebec","Québec",24,2466,8753,F,4310,4036,1.15,7616.6
"24660079","Quebec","Québec",24,2466,8246,F,4329,4038,0.98,8428.9
"24660080","Quebec","Québec",24,2466,7738,F,4469,4260,0.53,14501.5
"24660081","Quebec","Québec",24,2466,8984,F,4126,3943,1.70,5276.3
"24660082","Quebec","Québec",24,2466,7934,F,4530,4249,0.70,11257.1
"24660083","Quebec","Québec",24,2466,5249,F,2685,2591,0.91,5754.2
"24660084","Quebec","Québec",24,2466,6140,F,3107,2886,0.51,11947.8
"24660085","Quebec","Québec",24,2466,6261,F,3250,3017,0.37,16903.3
"24660086","Quebec","Québec",24,2466,8399,F,4986,4614,0.87,9608.7
"24660087","Quebec","Québec",24,2466,5903,F,3542,3289,0.49,12044.5
"24660088","Quebec","Québec",24,2466,8377,F,5324,4630,4.80,1744.2
"24660089","Quebec","Québec",24,2466,5254,F,3279,3101,0.72,7338.0
"24660090","Quebec","Québec",24,2466,9150,F,5110,4808,0.92,9941.3
"24660091","Quebec","Québec",24,2466,9449,F,5256,4882,0.96,9792.7
"24660092","Quebec","Québec",24,2466,8974,F,4676,4456,0.65,13810.4
"24660093","Quebec","Québec",24,2466,6029,F,3651,3406,0.52,11518.9
"24660094","Quebec","Québec",24,2466,10489,F,5730,5440,0.92,11361.6
"24660095","Quebec","Québec",24,2466,13669,F,6444,6044,2.61,5227.4
"24660096","Quebec","Québec",24,2466,7032,F,4243,3923,0.63,11240.4
"24660097","Quebec","Québec",24,2466,12451,F,6718,6298,1.92,6500.8
"24660098","Quebec","Québec",24,2466,9749,F,5465,5180,0.76,12910.9
"24660099","Quebec","Québec",24,2466,7028,F,4072,3800,0.49,14261.4
"24660100","Quebec","Québec",24,2466,7938,F,4640,4395,0.48,16610.2
"24660101","Quebec","Québec",24,2466,8301,F,5123,4702,0.86,9655.7
"24660102","Quebec","Québec",24,2466,9225,F,5425,5088,0.88,10436.7
"24660103","Quebec","Québec",24,2466,8637,F,5496,5102,0.75,11468.6
"24660104","Quebec","Québec",24,2466,5779,F,3328,3089,0.53,10818.0
"24660105","Quebec","Québec",24,2466,6456,F,3331,3168,0.47,13623.1
"24660106","Quebec","Québec",24,2466,7305,F,4164,3883,0.58,12532.2
"24660107","Quebec","Québec",24,2466,6959,F,4844,4217,0.61,11335.7
"24660108","Quebec","Québec",24,2466,10471,F,4981,4587,1.90,5517.4
"24660109","Quebec","Québec",24,2466,5919,F,3521,3248,0.71,8335.4
"24660110","Quebec","Québec",24,2466,7198,F,3717,3441,1.54,4662.2
"24660111","Quebec","Québec",24,2466,10022,F,5682,5179,0.65,15305.4
"24660112","Quebec","Québec",24,2466,8212,F,4915,4384,0.54,15227.1
"24660113","Quebec","Québec",24,2466,7032,F,2904,2737,1.33,5272.2
"24660114","Quebec","Québec",24,2466,8420,F,5000,4610,0.73,11465.1
"24660115","Quebec","Québec",24,2466,5475,F,3528,3117,0.49,11180.3
"24660116","Quebec","Québec",24,2466,7741,F,5060,4339,0.53,14744.8
"24660117","Quebec","Québec",24,2466,9107,F,5528,4786,0.86,10551.5
"24660118","Quebec","Québec",24,2466,10106,F,4718,4365,0.67,15014.1
"24660119","Quebec","Québec",24,2466,9501,F,7900,5672,2.07,4597.9
"24660120","Quebec","Québec",24,2466,9524,F,4242,3887,0.58,16486.1
"24660121","Quebec","Québec",24,2466,12375,F,5516,5288,2.17,5713.3
"24660122","Quebec","Québec",24,2466,6192,F,2429,2229,0.48,12841.1
"24660123","Quebec","Québec",24,2466,6968,F,2981,2670,0.34,20506.2
"24660124","Quebec","Québec",24,2466,5370,F,3585,2900,0.59,9084.8
"24660125","Quebec","Québec",24,2466,5988,F,2976,2698,0.33,18217.2
"24660126","Quebec","Québec",24,2466,9983,F,4358,4123,1.66,6013.1
"24660127","Quebec","Québec",24,2466,4936,F,2308,2075,0.37,13402.1
"24660128","Quebec","Québec",24,2466,5044,F,1824,1710,1.43,3521.1
"24660129","Quebec","Québec",24,2466,10948,F,9264,7154,0.53,20841.4
"24660130","Quebec","Québec",24,2466,7118,F,2924,2740,0.90,7904.5
"24660131","Quebec","Québec",24,2466,10034,F,4146,3896,4.79,2096.9
"24660132","Quebec","Québec",24,2466,10764,F,7921,6106,3.65,2951.5
"24660133","Quebec","Québec",24,2466,5708,F,2409,2129,2.06,2768.5
"24660134","Quebec","Québec",24,2466,7897,F,3191,2956,0.41,19038.1
"24660135","Quebec","Québec",24,2466,6577,F,2401,2260,1.51,4348.7
"24660136","Quebec","Québec",24,2466,7853,F,3507,3319,2.97,2644.0
"24660137","Quebec","Québec",24,2466,7501,F,2991,2779,0.56,13459.5
"24660138","Quebec","Québec",24,2466,5305,F,2110,1961,0.79,6705.0
"24660139","Quebec","Québec",24,2466,11840,F,6543,6027,4.08,2905.3
"24660140","Quebec","Québec",24,2466,8041,F,3584,3306,0.86,9338.1
"24660141","Quebec","Québec",24,2466,5540,F,2199,2072,0.87,6360.5
"24660142","Quebec","Québec",24,2466,6641,F,3354,3056,0.54,12376.1
"24660143","Quebec","Québec",24,2466,5961,F,3879,3263,0.70,8553.6
"24660144","Quebec","Québec",24,2466,5157,F,1775,1710,0.83,6189.4
"24660145","Quebec","Québec",24,2466,5198,F,1944,1767,1.32,3946.2
"24660146","Quebec","Québec",24,2466,8095,F,4900,4152,2.55,3171.3
"24660147","Quebec","Québec",24,2466,5729,F,2899,2592,0.38,15136.1
"24660148","Quebec","Québec",24,2466,6161,F,2255,2143,2.99,2058.1
"24660149","Quebec","Québec",24,2466,8049,F,6084,4822,1.01,7945.7
"24660150","Quebec","Québec",24,2466,7661,F,2828,2652,1.03,7442.9
"24660151","Quebec","Québec",24,2466,6595,F,3366,2949,0.67,9900.9
"24660152","Quebec","Québec",24,2466,4746,F,1855,1652,0.38,12529.0
"24660153","Quebec","Québec",24,2466,6249,F,3559,3128,0.41,15226.6
"24660154","Quebec","Québec",24,2466,7117,F,2623,2487,1.89,3760.2
"24660155","Quebec","Québec",24,2466,10525,F,7514,6411,0.28,37296.2
"24660156","Quebec","Québec",24,2466,16624,F,7335,6824,18.70,889.1
"24660157","Quebec","Québec",24,2466,5907,F,2693,2545,1.30,4534.8
"24660158","Quebec","Québec",24,2466,12812,F,7430,6563,1.56,8189.7
"24660159","Quebec","Québec",24,2466,6337,F,2553,2393,0.58,11013.2
"24660160","Quebec","Québec",24,2466,8770,F,3300,3081,0.57,15270.8
"24660161","Quebec","Québec",24,2466,8583,F,4618,4040,1.77,4841.2
"24660162","Quebec","Québec",24,2466,5866,F,3921,3421,0.43,13734.5
"24660163","Quebec","Québec",24,2466,7329,F,2888,2716,1.50,4876.6
"24660164","Quebec","Québec",24,2466,6610,F,3492,3256,0.61,10850.3
"24660165","Quebec","Québec",24,2466,11036,F,4858,4439,3.26,3380.7
"24660166","Quebec","Québec",24,2466,6649,F,3351,2981,0.64,10366.4
"24660167","Quebec","Québec",24,2466,12278,F,6492,6058,2.11,5827.2
